Navigate,AccountAliasName,OrgnztnNumber,BusinessNatureCode,OrgnztnName,ISOCountryCode,ISOLanguageCode,OrgnztnStatusCode,OrgnztnClasscode,UplinePlatinumOrgnztnNumber,UplineSponsorOrgnztnNumber,HostUpdateDatetime,DeletedRowFlag,PaymentModeCode,UserTypeCode,FirstName,MiddleName,LastName,SuffixName,PreferredFirstName,BirthDate,EthnicityCode,GenderCode,MinorFlag,MaritalStatusCode,ChildrenQuantity,TaxFlag,PrimaryUserFlag,AuditCreateDatetime,AuditUpdateDatetime,AuditUserIdentifier
,,2968918,BusinessOwner,AMWAY 2968918  ABO 2968918,BE,FR,ActiveStatus,AssociateIBOClassCode,7126,2110758,10/4/2012 20:11,FALSE,,Applicant2,ABO 2968918,,AMWAY 2968918,,,,,Female,FALSE,,0,FALSE,FALSE,10/4/2012 14:17,10/4/2012 14:17,WEB01-QA\CMNQF24
,,5000161,BusinessOwner,AMWAY 5000161  ABO 5000161,BE,FR,ActiveStatus,AssociateIBOClassCode,7126,2110758,10/4/2012 20:13,FALSE,,Applicant1,ABO 5000161,,AMWAY 5000161,,,5/15/1987 0:00,,Female,FALSE,,0,FALSE,TRUE,10/4/2012 14:34,10/4/2012 14:34,WEB01-QA\CMNQF24
,,5001643,BusinessOwner,AMWAY 5001643  ABO 5001643,BE,FR,ActiveStatus,AssociateIBOClassCode,7126,2110758,10/4/2012 20:14,FALSE,,Applicant1,ABO 5001643,,AMWAY 5001643,,,12/30/1953 0:00,,Male,FALSE,,0,FALSE,TRUE,10/4/2012 14:43,10/4/2012 14:43,WEB01-QA\CMNQF24
,,5001754,BusinessOwner,AMWAY 5001754  ABO 5001754,BE,FR,ActiveStatus,AssociateIBOClassCode,7126,2110758,10/4/2012 20:14,FALSE,,Applicant1,ABO 5001754,,AMWAY 5001754,,,2/20/1987 0:00,,Male,FALSE,,0,FALSE,TRUE,10/4/2012 14:41,10/4/2012 14:41,WEB01-QA\CMNQF24
,,5002191,BusinessOwner,AMWAY 5002191  ABO 5002191,BE,FR,ActiveStatus,AssociateIBOClassCode,7126,2110758,10/4/2012 20:14,FALSE,,Applicant1,ABO 5002191,,AMWAY 5002191,,,6/12/1954 0:00,,Male,FALSE,,0,FALSE,TRUE,10/4/2012 14:52,10/4/2012 14:52,WEB01-QA\CMNQF24
,,5003492,BusinessOwner,AMWAY 5003492  ABO 5003492,BE,FR,ActiveStatus,AssociateIBOClassCode,7126,2110758,10/4/2012 20:16,FALSE,,Applicant1,ABO 5003492,,AMWAY 5003492,,,9/28/1967 0:00,,Female,FALSE,,0,FALSE,TRUE,10/4/2012 15:00,10/4/2012 15:00,WEB01-QA\CMNQF24
,,5003654,BusinessOwner,AMWAY 5003654  ABO 5003654,BE,FR,ActiveStatus,AssociateIBOClassCode,7126,2110758,10/4/2012 20:16,FALSE,,Applicant1,ABO 5003654,,AMWAY 5003654,,,5/1/1965 0:00,,Male,FALSE,,0,FALSE,TRUE,10/4/2012 15:01,10/4/2012 15:01,WEB01-QA\CMNQF24
,,5770741,BusinessOwner,AMWAY 5770741  ABO 5770741,BE,FR,ActiveStatus,AssociateIBOClassCode,7126,2110758,10/4/2012 20:12,FALSE,,Applicant1,ABO 5770741,,AMWAY 5770741,,,2/17/1952 0:00,,Female,FALSE,,0,FALSE,TRUE,10/4/2012 14:22,10/4/2012 14:22,WEB01-QA\CMNQF24
,,5771075,BusinessOwner,AMWAY 5771075  ABO 5771075,BE,FR,ActiveStatus,AssociateIBOClassCode,7126,2110758,10/4/2012 20:12,FALSE,,Applicant1,ABO 5771075,,AMWAY 5771075,,,12/28/1943 0:00,,Male,FALSE,,0,FALSE,TRUE,10/4/2012 14:22,10/4/2012 14:22,WEB01-QA\CMNQF24
,,5771075,BusinessOwner,AMWAY 5771075  ABO 5771075,BE,FR,ActiveStatus,AssociateIBOClassCode,7126,2110758,10/4/2012 20:12,FALSE,,Applicant2,ABO 5771075,,AMWAY 5771075,,,12/28/1943 0:00,,Female,FALSE,,0,FALSE,FALSE,10/4/2012 14:22,10/4/2012 14:22,WEB01-QA\CMNQF24
,,5895898,BusinessOwner,AMWAY 5895898  ABO 5895898,BE,NL,ActiveStatus,AssociateIBOClassCode,7126,2110758,10/4/2012 20:14,FALSE,,Applicant1,ABO 5895898,,AMWAY 5895898,,,6/26/1944 0:00,,Male,FALSE,,0,FALSE,TRUE,10/4/2012 14:52,10/4/2012 14:52,WEB01-QA\CMNQF24
,,1008442,BusinessOwner,AMWAY 1008442  ABO 1008442,BE,NL,ActiveStatus,PlatinumClassCode,1008415,2110759,12/3/2012 21:37,FALSE,,Applicant1,ABO 1008442,,AMWAY 1008442,,,9/20/1949 0:00,,NotSpecified,FALSE,,0,FALSE,TRUE,10/4/2012 14:11,12/3/2012 15:37,WEB01-QA\CMNQF24
,,2939605,BusinessOwner,AMWAY 2939605  ABO 2939605,BE,NL,ActiveStatus,AssociateIBOClassCode,1008415,2110759,10/4/2012 20:11,FALSE,,Applicant1,ABO 2939605,,AMWAY 2939605,,,,,Female,FALSE,,0,FALSE,TRUE,10/4/2012 14:14,10/4/2012 14:14,WEB01-QA\CMNQF24
,,2939605,BusinessOwner,AMWAY 2939605  ABO 2939605,BE,NL,ActiveStatus,AssociateIBOClassCode,1008415,2110759,10/4/2012 20:11,FALSE,,Applicant2,ABO 2939605,,AMWAY 2939605,,,,,Male,FALSE,,0,FALSE,FALSE,10/4/2012 14:14,10/4/2012 14:14,WEB01-QA\CMNQF24
,,2706037,BusinessOwner,AMWAY 2706037  ABO 2706037,BE,NL,ActiveStatus,AssociateIBOClassCode,1008415,2260700,10/4/2012 20:11,FALSE,,Applicant1,ABO 2706037,,AMWAY 2706037,,,,,Female,FALSE,,0,FALSE,TRUE,10/4/2012 14:13,10/4/2012 14:13,WEB01-QA\CMNQF24
,,2931787,BusinessOwner,AMWAY 2931787  ABO 2931787,BE,NL,ActiveStatus,AssociateIBOClassCode,1008415,2260700,10/4/2012 20:11,FALSE,,Applicant1,,,AMWAY 2931787,,,,,Male,FALSE,,0,FALSE,TRUE,10/4/2012 14:14,10/4/2012 14:14,WEB01-QA\CMNQF24
,,2953687,BusinessOwner,AMWAY 2953687  ABO 2953687,BE,NL,ActiveStatus,AssociateIBOClassCode,1008415,2260700,10/4/2012 20:11,FALSE,,Applicant1,ABO 2953687,,AMWAY 2953687,,,,,Male,FALSE,,0,FALSE,TRUE,10/4/2012 14:15,10/4/2012 14:15,WEB01-QA\CMNQF24
,,2953687,BusinessOwner,AMWAY 2953687  ABO 2953687,BE,NL,ActiveStatus,AssociateIBOClassCode,1008415,2260700,10/4/2012 20:11,FALSE,,Applicant2,ABO 2953687,,AMWAY 2953687,,,,,NotSpecified,FALSE,,0,FALSE,FALSE,10/4/2012 14:15,10/4/2012 14:15,WEB01-QA\CMNQF24
,,1013420,BusinessOwner,AMWAY 1013420  ABO 1013420,BE,NL,ActiveStatus,AssociateIBOClassCode,1008435,2260800,10/4/2012 20:10,FALSE,,Applicant1,ABO 1013420,ABO 1013420,AMWAY 1013420,,,,,Male,FALSE,,0,FALSE,TRUE,10/4/2012 14:11,10/4/2012 14:11,WEB01-QA\CMNQF24
,,5768256,BusinessOwner,AMWAY 5768256  ABO 5768256,BE,NL,ActiveStatus,AssociateIBOClassCode,1008435,2260800,10/4/2012 20:12,FALSE,,Applicant1,ABO 5768256,ABO 5768256,AMWAY 5768256,,,2/17/1962 0:00,,Male,FALSE,,0,FALSE,TRUE,10/4/2012 14:20,10/4/2012 14:20,WEB01-QA\CMNQF24
,,5768256,BusinessOwner,AMWAY 5768256  ABO 5768256,BE,NL,ActiveStatus,AssociateIBOClassCode,1008435,2260800,10/4/2012 20:12,FALSE,,Applicant2,ABO 5768256,,AMWAY 5768256,,,2/17/1962 0:00,,Female,FALSE,,0,FALSE,FALSE,10/4/2012 14:20,10/4/2012 14:20,WEB01-QA\CMNQF24
,,2953553,BusinessOwner,AMWAY 2953553  ABO 2953553,BE,NL,ActiveStatus,AssociateIBOClassCode,1008415,2260804,10/4/2012 20:11,FALSE,,Applicant1,ABO 2953553,,AMWAY 2953553,,,,,Male,FALSE,,0,FALSE,TRUE,10/4/2012 14:15,10/4/2012 14:15,WEB01-QA\CMNQF24
,,2953553,BusinessOwner,AMWAY 2953553  ABO 2953553,BE,NL,ActiveStatus,AssociateIBOClassCode,1008415,2260804,10/4/2012 20:11,FALSE,,Applicant2,ABO 2953553,,AMWAY 2953553,,,,,NotSpecified,FALSE,,0,FALSE,FALSE,10/4/2012 14:15,10/4/2012 14:15,WEB01-QA\CMNQF24
,,2708097,BusinessOwner,AMWAY 2708097  ABO 2708097,BE,NL,ActiveStatus,AssociateIBOClassCode,1008435,2260821,10/4/2012 20:11,FALSE,,Applicant1,ABO 2708097,,AMWAY 2708097,,,,,Female,FALSE,,0,FALSE,TRUE,10/4/2012 14:13,10/4/2012 14:13,WEB01-QA\CMNQF24
,,2979733,BusinessOwner,AMWAY 2979733  ABO 2979733,BE,NL,ActiveStatus,AssociateIBOClassCode,1008435,2260821,10/4/2012 20:11,FALSE,,Applicant1,ABO 2979733,,AMWAY 2979733,,,,,Male,FALSE,,0,FALSE,TRUE,10/4/2012 14:18,10/4/2012 14:18,WEB01-QA\CMNQF24
,,2979733,BusinessOwner,AMWAY 2979733  ABO 2979733,BE,NL,ActiveStatus,AssociateIBOClassCode,1008435,2260821,10/4/2012 20:11,FALSE,,Applicant2,ABO 2979733,,AMWAY 2979733,,,,,Female,FALSE,,0,FALSE,FALSE,10/4/2012 14:18,10/4/2012 14:18,WEB01-QA\CMNQF24
,,2986889,BusinessOwner,AMWAY 2986889  ABO 2986889,BE,NL,ActiveStatus,AssociateIBOClassCode,1008435,2260821,10/4/2012 20:11,FALSE,,Applicant1,ABO 2986889,,AMWAY 2986889,,,,,Male,FALSE,,0,FALSE,TRUE,10/4/2012 14:19,10/4/2012 14:19,WEB01-QA\CMNQF24
,,5889755,BusinessOwner,AMWAY 5889755  ABO 5889755,BE,NL,ActiveStatus,AssociateIBOClassCode,1008435,2260821,10/4/2012 20:17,FALSE,,Applicant1,ABO 5889755,,AMWAY 5889755,,,8/20/1961 0:00,,Male,FALSE,,0,FALSE,TRUE,10/4/2012 15:02,10/4/2012 15:02,WEB01-QA\CMNQF24
,,5889755,BusinessOwner,AMWAY 5889755  ABO 5889755,BE,NL,ActiveStatus,AssociateIBOClassCode,1008435,2260821,10/4/2012 20:17,FALSE,,Applicant2,ABO 5889755,ABO 5889755,AMWAY 5889755,,,2/18/1963 0:00,,Female,FALSE,,0,FALSE,FALSE,10/4/2012 15:02,10/4/2012 15:02,WEB01-QA\CMNQF24
,,2701376,BusinessOwner,AMWAY 2701376  ABO 2701376,BE,FR,ActiveStatus,AssociateIBOClassCode,3002405,2260954,10/4/2012 20:10,FALSE,,Applicant1,ABO 2701376,,AMWAY 2701376,,,,,Female,FALSE,,0,FALSE,TRUE,10/4/2012 14:12,10/4/2012 14:12,WEB01-QA\CMNQF24
,,2701376,BusinessOwner,AMWAY 2701376  ABO 2701376,BE,FR,ActiveStatus,AssociateIBOClassCode,3002405,2260954,10/4/2012 20:10,FALSE,,Applicant2,ABO 2701376,,AMWAY 2701376,,,,,Male,FALSE,,0,FALSE,FALSE,10/4/2012 14:12,10/4/2012 14:12,WEB01-QA\CMNQF24
,,2934416,BusinessOwner,AMWAY 2934416  ABO 2934416,BE,NL,ActiveStatus,AssociateIBOClassCode,3002405,2260954,10/4/2012 20:11,FALSE,,Applicant1,ABO 2934416,,AMWAY 2934416,,,,,Female,FALSE,,0,FALSE,TRUE,10/4/2012 14:14,10/4/2012 14:14,WEB01-QA\CMNQF24
,,2934416,BusinessOwner,AMWAY 2934416  ABO 2934416,BE,NL,ActiveStatus,AssociateIBOClassCode,3002405,2260954,10/4/2012 20:11,FALSE,,Applicant2,ABO 2934416,,AMWAY 2934416,,,,,Male,FALSE,,0,FALSE,FALSE,10/4/2012 14:14,10/4/2012 14:14,WEB01-QA\CMNQF24
,,2263265,BusinessOwner,AMWAY 2263265  ABO 2263265,BE,NL,ActiveStatus,AssociateIBOClassCode,1008415,2261269,1/29/2013 15:04,FALSE,,Applicant1,ABO 2263265,,AMWAY 2263265,,,,,Male,FALSE,,0,FALSE,TRUE,10/4/2012 14:12,1/29/2013 9:04,WEB01-QA\CMNQF24
,,2263265,BusinessOwner,AMWAY 2263265  ABO 2263265,BE,NL,ActiveStatus,AssociateIBOClassCode,1008415,2261269,1/29/2013 15:04,FALSE,,Applicant2,ABO 2263265,,AMWAY 2263265,,,,,NotSpecified,FALSE,,0,FALSE,FALSE,10/4/2012 14:12,1/29/2013 9:04,WEB01-QA\CMNQF24
,,2700890,BusinessOwner,AMWAY 2700890  ABO 2700890,BE,NL,ActiveStatus,AssociateIBOClassCode,1008415,2261269,1/29/2013 15:05,FALSE,,Applicant1,ABO 2700890,,AMWAY 2700890,,,,,Female,FALSE,,0,FALSE,TRUE,10/4/2012 14:12,1/29/2013 9:05,WEB01-QA\CMNQF24
,,2262130,BusinessOwner,AMWAY 2262130  ABO 2262130,BE,NL,ActiveStatus,AssociateIBOClassCode,2001197,2261408,10/4/2012 20:10,FALSE,,Applicant1,ABO 2262130,,AMWAY 2262130,,,,,Male,FALSE,,0,FALSE,TRUE,10/4/2012 14:11,10/4/2012 14:11,WEB01-QA\CMNQF24
,,2966296,BusinessOwner,AMWAY 2966296  ABO 2966296,BE,NL,ActiveStatus,AssociateIBOClassCode,2001197,2261408,10/4/2012 20:11,FALSE,,Applicant1,ABO 2966296,,AMWAY 2966296,,,,,Male,FALSE,,0,FALSE,TRUE,10/4/2012 14:16,10/4/2012 14:16,WEB01-QA\CMNQF24
,,2971961,BusinessOwner,AMWAY 2971961  ABO 2971961,BE,NL,ActiveStatus,AssociateIBOClassCode,2001197,2261408,10/4/2012 20:11,FALSE,,Applicant1,ABO 2971961,,AMWAY 2971961,,,,,Male,FALSE,,0,FALSE,TRUE,10/4/2012 14:17,10/4/2012 14:17,WEB01-QA\CMNQF24
,,2982608,BusinessOwner,AMWAY 2982608  ABO 2982608,BE,NL,ActiveStatus,SilverSponsorClassCode,2001197,2261408,10/4/2012 20:11,FALSE,,Applicant1,ABO 2982608,,AMWAY 2982608,,,,,Male,FALSE,,0,FALSE,TRUE,10/4/2012 14:18,10/4/2012 14:18,WEB01-QA\CMNQF24
,,1011476,BusinessOwner,AMWAY 1011476  ABO 1011476,BE,NL,ActiveStatus,AssociateIBOClassCode,2001197,2261409,10/4/2012 20:11,FALSE,,Applicant1,ABO 1011476,,AMWAY 1011476,,,,,Female,FALSE,,0,FALSE,TRUE,10/4/2012 14:13,10/4/2012 14:13,WEB01-QA\CMNQF24
,,2265672,BusinessOwner,AMWAY 2265672  ABO 2265672,BE,NL,ActiveStatus,AssociateIBOClassCode,2001197,2261409,10/4/2012 20:10,FALSE,,Applicant1,ABO 2265672,,AMWAY 2265672,,,,,Male,FALSE,,0,FALSE,TRUE,10/4/2012 14:12,10/4/2012 14:12,WEB01-QA\CMNQF24
,,2265672,BusinessOwner,AMWAY 2265672  ABO 2265672,BE,NL,ActiveStatus,AssociateIBOClassCode,2001197,2261409,10/4/2012 20:10,FALSE,,Applicant2,ABO 2265672,,AMWAY 2265672,,,,,NotSpecified,FALSE,,0,FALSE,FALSE,10/4/2012 14:12,10/4/2012 14:12,WEB01-QA\CMNQF24
,,2708027,BusinessOwner,AMWAY 2708027  ABO 2708027,BE,NL,ActiveStatus,AssociateIBOClassCode,2001197,2261409,10/4/2012 20:10,FALSE,,Applicant1,ABO 2708027,,AMWAY 2708027,,,,,Male,FALSE,,0,FALSE,TRUE,10/4/2012 14:11,10/4/2012 14:11,WEB01-QA\CMNQF24
,,2709165,BusinessOwner,AMWAY 2709165  ABO 2709165,BE,NL,ActiveStatus,AssociateIBOClassCode,2001197,2261409,10/4/2012 20:11,FALSE,,Applicant1,ABO 2709165,,AMWAY 2709165,,,,,Female,FALSE,,0,FALSE,TRUE,10/4/2012 14:13,10/4/2012 14:13,WEB01-QA\CMNQF24
,,2709165,BusinessOwner,AMWAY 2709165  ABO 2709165,BE,NL,ActiveStatus,AssociateIBOClassCode,2001197,2261409,10/4/2012 20:11,FALSE,,Applicant2,ABO 2709165,,AMWAY 2709165,,,,,NotSpecified,FALSE,,0,FALSE,FALSE,10/4/2012 14:13,10/4/2012 14:13,WEB01-QA\CMNQF24
,,2958708,BusinessOwner,AMWAY 2958708  ABO 2958708,BE,NL,ActiveStatus,AssociateIBOClassCode,2001197,2261409,10/4/2012 20:11,FALSE,,Applicant1,ABO 2958708,,AMWAY 2958708,,,,,Male,FALSE,,0,FALSE,TRUE,10/4/2012 14:16,10/4/2012 14:16,WEB01-QA\CMNQF24
,,5773102,BusinessOwner,AMWAY 5773102  ABO 5773102,BE,NL,ActiveStatus,AssociateIBOClassCode,2001197,2261687,10/4/2012 20:12,FALSE,,Applicant1,ABO 5773102,,AMWAY 5773102,,,7/30/1942 0:00,,Female,FALSE,,0,FALSE,TRUE,10/4/2012 14:22,10/4/2012 14:22,WEB01-QA\CMNQF24
,,2264196,BusinessOwner,AMWAY 2264196  ABO 2264196,BE,NL,ActiveStatus,AssociateIBOClassCode,2001197,2262130,10/4/2012 20:10,FALSE,,Applicant1,ABO 2264196,ABO 2264196,AMWAY 2264196,,,,,Female,FALSE,,0,FALSE,TRUE,10/4/2012 14:11,10/4/2012 14:11,WEB01-QA\CMNQF24
,,5885115,BusinessOwner,AMWAY 5885115  ABO 5885115,BE,NL,ActiveStatus,AssociateIBOClassCode,2001197,2262130,10/4/2012 20:12,FALSE,,Applicant1,ABO 5885115,,AMWAY 5885115,,,8/10/1978 0:00,,Male,FALSE,,0,FALSE,TRUE,10/4/2012 14:26,10/4/2012 14:26,WEB01-QA\CMNQF24
,,5885115,BusinessOwner,AMWAY 5885115  ABO 5885115,BE,NL,ActiveStatus,AssociateIBOClassCode,2001197,2262130,10/4/2012 20:12,FALSE,,Applicant2,ABO 5885115,,AMWAY 5885115,,,12/16/1970 0:00,,Male,FALSE,,0,FALSE,FALSE,10/4/2012 14:26,10/4/2012 14:26,WEB01-QA\CMNQF24
,,5002563,BusinessOwner,AMWAY 5002563  ABO 5002563,BE,FR,ActiveStatus,AssociateIBOClassCode,2001197,2262183,10/4/2012 20:14,FALSE,,Applicant1,ABO 5002563,,AMWAY 5002563,,,9/12/1965 0:00,,Female,FALSE,,0,FALSE,TRUE,10/4/2012 14:47,10/4/2012 14:47,WEB01-QA\CMNQF24
,,2951674,BusinessOwner,AMWAY 2951674  ABO 2951674,BE,NL,ActiveStatus,AssociateIBOClassCode,1008415,2263265,1/29/2013 15:06,FALSE,,Applicant1,ABO 2951674,,AMWAY 2951674,,,,,Male,FALSE,,0,FALSE,TRUE,10/4/2012 14:15,1/29/2013 9:06,WEB01-QA\CMNQF24
,,1018287,BusinessOwner,AMWAY 1018287  ABO 1018287,BE,NL,ActiveStatus,AssociateIBOClassCode,1008415,2263442,10/4/2012 20:10,FALSE,,Applicant1,ABO 1018287,,AMWAY 1018287,,,,,Female,FALSE,,0,FALSE,TRUE,10/4/2012 14:12,10/4/2012 14:12,WEB01-QA\CMNQF24
,,2264389,BusinessOwner,AMWAY 2264389  ABO 2264389,BE,NL,ActiveStatus,AssociateIBOClassCode,1008415,2263442,10/4/2012 20:10,FALSE,,Applicant1,ABO 2264389,,AMWAY 2264389,,,,,Male,FALSE,,0,FALSE,TRUE,10/4/2012 14:12,10/4/2012 14:12,WEB01-QA\CMNQF24
,,2930195,BusinessOwner,AMWAY 2930195  ABO 2930195,BE,NL,ActiveStatus,AssociateIBOClassCode,1008415,2263442,10/4/2012 20:11,FALSE,,Applicant1,ABO 2930195,,AMWAY 2930195,,,,,Female,FALSE,,0,FALSE,TRUE,10/4/2012 14:13,10/4/2012 14:13,WEB01-QA\CMNQF24
,,5893178,BusinessOwner,AMWAY 5893178  ABO 5893178,BE,NL,ActiveStatus,AssociateIBOClassCode,1008415,2263442,10/4/2012 20:13,FALSE,,Applicant1,ABO 5893178,,AMWAY 5893178,,,6/16/1968 0:00,,Female,FALSE,,0,FALSE,TRUE,10/4/2012 14:39,10/4/2012 14:39,WEB01-QA\CMNQF24
,,5893614,BusinessOwner,AMWAY 5893614  ABO 5893614,BE,NL,ActiveStatus,AssociateIBOClassCode,1008415,2263442,10/4/2012 20:13,FALSE,,Applicant1,ABO 5893614,,AMWAY 5893614,,,1/19/1979 0:00,,Male,FALSE,,0,FALSE,TRUE,10/4/2012 14:38,10/4/2012 14:38,WEB01-QA\CMNQF24
,,2708056,BusinessOwner,AMWAY 2708056  ABO 2708056,BE,NL,ActiveStatus,AssociateIBOClassCode,3002460,2263727,10/4/2012 20:10,FALSE,,Applicant1,ABO 2708056,,AMWAY 2708056,,,,,Male,FALSE,,0,FALSE,TRUE,10/4/2012 14:11,10/4/2012 14:11,WEB01-QA\CMNQF24
,,1011924,BusinessOwner,AMWAY 1011924  ABO 1011924,BE,NL,ActiveStatus,AssociateIBOClassCode,1008415,2264034,10/4/2012 20:10,FALSE,,Applicant1,ABO 1011924,,AMWAY 1011924,,,,,Male,FALSE,,0,FALSE,TRUE,10/4/2012 14:12,10/4/2012 14:12,WEB01-QA\CMNQF24
,,2702039,BusinessOwner,AMWAY 2702039  ABO 2702039,BE,NL,ActiveStatus,AssociateIBOClassCode,1008415,2264034,10/4/2012 20:10,FALSE,,Applicant1,ABO 2702039,,AMWAY 2702039,,,,,Male,FALSE,,0,FALSE,TRUE,10/4/2012 14:13,10/4/2012 14:13,WEB01-QA\CMNQF24
,,2702039,BusinessOwner,AMWAY 2702039  ABO 2702039,BE,NL,ActiveStatus,AssociateIBOClassCode,1008415,2264034,10/4/2012 20:10,FALSE,,Applicant2,ABO 2702039,,AMWAY 2702039,,,,,Female,FALSE,,0,FALSE,FALSE,10/4/2012 14:13,10/4/2012 14:13,WEB01-QA\CMNQF24
,,2947375,BusinessOwner,AMWAY 2947375  ABO 2947375,BE,NL,ActiveStatus,AssociateIBOClassCode,1008415,2264389,10/4/2012 20:11,FALSE,,Applicant1,ABO 2947375,,AMWAY 2947375,,,,,Male,FALSE,,0,FALSE,TRUE,10/4/2012 14:15,10/4/2012 14:15,WEB01-QA\CMNQF24
,,5893213,BusinessOwner,AMWAY 5893213  ABO 5893213,BE,NL,ActiveStatus,AssociateIBOClassCode,1008415,2264389,10/4/2012 20:13,FALSE,,Applicant1,ABO 5893213,,AMWAY 5893213,,,5/12/1965 0:00,,Female,FALSE,,0,FALSE,TRUE,10/4/2012 14:38,10/4/2012 14:38,WEB01-QA\CMNQF24
,,1019277,BusinessOwner,AMWAY 1019277  ABO 1019277,BE,NL,ActiveStatus,PlatinumClassCode,1008442,2264565,10/25/2012 9:45,FALSE,,Applicant1,ABO 1019277,,AMWAY 1019277,,,,,Female,FALSE,,0,FALSE,TRUE,10/4/2012 14:12,10/25/2012 3:48,WEB01-QA\CMNQF24
,,1017017,BusinessOwner,AMWAY 1017017  ABO 1017017,BE,NL,ActiveStatus,AssociateIBOClassCode,1008435,2266017,10/4/2012 20:10,FALSE,,Applicant1,ABO 1017017,ABO 1017017,AMWAY 1017017,,,,,Male,FALSE,,0,FALSE,TRUE,10/4/2012 14:12,10/4/2012 14:12,WEB01-QA\CMNQF24
,,5891543,BusinessOwner,AMWAY 5891543  ABO 5891543,BE,NL,ActiveStatus,AssociateIBOClassCode,2705985,2266653,10/4/2012 20:13,FALSE,,Applicant1,ABO 5891543,,AMWAY 5891543,,,12/22/1973 0:00,,Female,FALSE,,0,FALSE,TRUE,10/4/2012 14:35,10/4/2012 14:35,WEB01-QA\CMNQF24
,,5893746,BusinessOwner,AMWAY 5893746  ABO 5893746,BE,NL,ActiveStatus,AssociateIBOClassCode,2705985,2266653,10/4/2012 20:14,FALSE,,Applicant1,ABO 5893746,,AMWAY 5893746,,,3/15/1954 0:00,,Female,FALSE,,0,FALSE,TRUE,10/4/2012 14:44,10/4/2012 14:44,WEB01-QA\CMNQF24
,,2262436,BusinessOwner,AMWAY 2262436  ABO 2262436,BE,FR,ActiveStatus,AssociateIBOClassCode,7115,2266740,10/4/2012 20:10,FALSE,,Applicant1,ABO 2262436,,AMWAY 2262436,,,,,Male,FALSE,,0,FALSE,TRUE,10/4/2012 14:11,10/4/2012 14:11,WEB01-QA\CMNQF24
,,2262436,BusinessOwner,AMWAY 2262436  ABO 2262436,BE,FR,ActiveStatus,AssociateIBOClassCode,7115,2266740,10/4/2012 20:10,FALSE,,Applicant2,ABO 2262436,,AMWAY 2262436,,,,,NotSpecified,FALSE,,0,FALSE,FALSE,10/4/2012 14:11,10/4/2012 14:11,WEB01-QA\CMNQF24
,,2708348,BusinessOwner,AMWAY 2708348  ABO 2708348,BE,FR,ActiveStatus,AssociateIBOClassCode,7115,2266740,10/4/2012 20:10,FALSE,,Applicant1,ABO 2708348,,AMWAY 2708348,,,,,Male,FALSE,,0,FALSE,TRUE,10/4/2012 14:11,10/4/2012 14:11,WEB01-QA\CMNQF24
,,2708348,BusinessOwner,AMWAY 2708348  ABO 2708348,BE,FR,ActiveStatus,AssociateIBOClassCode,7115,2266740,10/4/2012 20:10,FALSE,,Applicant2,ABO 2708348,,AMWAY 2708348,,,,,NotSpecified,FALSE,,0,FALSE,FALSE,10/4/2012 14:11,10/4/2012 14:11,WEB01-QA\CMNQF24
,,1011814,BusinessOwner,AMWAY 1011814  ABO 1011814,BE,NL,ActiveStatus,AssociateIBOClassCode,1008435,2266741,10/4/2012 20:10,FALSE,,Applicant1,ABO 1011814,,AMWAY 1011814,,,,,Male,FALSE,,0,FALSE,TRUE,10/4/2012 14:12,10/4/2012 14:12,WEB01-QA\CMNQF24
,,2260821,BusinessOwner,AMWAY 2260821  ABO 2260821,BE,NL,ActiveStatus,AssociateIBOClassCode,1008435,2266741,10/4/2012 20:10,FALSE,,Applicant1,ABO 2260821,,AMWAY 2260821,,,,,Male,FALSE,,0,FALSE,TRUE,10/4/2012 14:12,10/4/2012 14:12,WEB01-QA\CMNQF24
,,2260821,BusinessOwner,AMWAY 2260821  ABO 2260821,BE,NL,ActiveStatus,AssociateIBOClassCode,1008435,2266741,10/4/2012 20:10,FALSE,,Applicant2,ABO 2260821,,AMWAY 2260821,,,,,Female,FALSE,,0,FALSE,FALSE,10/4/2012 14:12,10/4/2012 14:12,WEB01-QA\CMNQF24
,,2701475,BusinessOwner,AMWAY 2701475  ABO 2701475,BE,NL,ActiveStatus,AssociateIBOClassCode,1008435,2266741,10/4/2012 20:10,FALSE,,Applicant1,ABO 2701475,,AMWAY 2701475,,,,,Male,FALSE,,0,FALSE,TRUE,10/4/2012 14:12,10/4/2012 14:12,WEB01-QA\CMNQF24
,,2701475,BusinessOwner,AMWAY 2701475  ABO 2701475,BE,NL,ActiveStatus,AssociateIBOClassCode,1008435,2266741,10/4/2012 20:10,FALSE,,Applicant2,ABO 2701475,,AMWAY 2701475,,,,,Female,FALSE,,0,FALSE,FALSE,10/4/2012 14:12,10/4/2012 14:12,WEB01-QA\CMNQF24
,,2954145,BusinessOwner,AMWAY 2954145  ABO 2954145,BE,NL,ActiveStatus,AssociateIBOClassCode,1008435,2266741,10/4/2012 20:11,FALSE,,Applicant1,ABO 2954145,,AMWAY 2954145,,,,,Female,FALSE,,0,FALSE,TRUE,10/4/2012 14:15,10/4/2012 14:15,WEB01-QA\CMNQF24
